run_id,stage,model,topic_index,word_rank,word
20250921-205356,no_numeric,HDP1,5,3,words
20250921-205356,no_numeric,HDP1,5,4,past
20250921-205356,no_numeric,HDP1,5,5,meats
20250921-205356,no_numeric,HDP1,5,6,tracing
20250921-205356,no_numeric,HDP1,5,7,staff
20250921-205356,no_numeric,HDP1,5,8,combination
20250921-205356,no_numeric,HDP1,5,9,tulsa
20250921-205356,no_numeric,HDP1,5,10,brother
20250921-205356,no_numeric,HDP1,5,11,development
20250921-205356,no_numeric,HDP1,5,12,share
20250921-205356,no_numeric,HDP1,5,13,airbus
20250921-205356,no_numeric,HDP1,5,14,apps
20250921-205356,no_numeric,HDP1,5,15,girls
20250921-205356,no_numeric,HDP1,5,16,carriers
20250921-205356,no_numeric,HDP1,5,17,motor
20250921-205356,no_numeric,HDP1,5,18,trust
20250921-205356,no_numeric,HDP1,5,19,orleans
20250921-205356,no_numeric,HDP1,5,20,started
20250921-205356,no_numeric,HDP1,5,21,handling
20250921-205356,no_numeric,HDP1,5,22,turbines
20250921-205356,no_numeric,HDP1,5,23,oracle
20250921-205356,no_numeric,HDP1,5,24,view
20250921-205356,no_numeric,HDP1,5,25,colloquially
20250921-205356,no_numeric,HDP1,5,26,branched
20250921-205356,no_numeric,HDP1,5,27,sale
20250921-205356,no_numeric,HDP1,5,28,individual
20250921-205356,no_numeric,HDP1,5,29,broker
20250921-205356,no_numeric,HDP1,5,30,platinum
20250921-205356,no_numeric,HDP1,5,31,attendance
20250921-205356,no_numeric,HDP1,5,32,boards
20250921-205356,no_numeric,HDP1,5,33,narrow
20250921-205356,no_numeric,HDP1,5,34,traced
20250921-205356,no_numeric,HDP1,5,35,spring
20250921-205356,no_numeric,HDP1,5,36,received
20250921-205356,no_numeric,HDP1,5,37,artist
20250921-205356,no_numeric,HDP1,5,38,munich
20250921-205356,no_numeric,HDP1,5,39,combining
20250921-205356,no_numeric,HDP1,5,40,purpose
20250921-205356,no_numeric,HDP1,5,41,maintaining
20250921-205356,no_numeric,HDP1,5,42,form
20250921-205356,no_numeric,HDP1,5,43,providing
20250921-205356,no_numeric,HDP1,5,44,giant
20250921-205356,no_numeric,HDP1,5,45,suite
20250921-205356,no_numeric,HDP1,5,46,rockwell
20250921-205356,no_numeric,HDP1,5,47,inbev
20250921-205356,no_numeric,HDP1,5,48,trace
20250921-205356,no_numeric,HDP1,5,49,choice
20250921-205356,no_numeric,HDP1,5,50,intervention
20250921-205356,no_numeric,HDP1,6,1,structured
20250921-205356,no_numeric,HDP1,6,2,robotics
20250921-205356,no_numeric,HDP1,6,3,unregulated
20250921-205356,no_numeric,HDP1,6,4,stability
20250921-205356,no_numeric,HDP1,6,5,representing
20250921-205356,no_numeric,HDP1,6,6,centres
20250921-205356,no_numeric,HDP1,6,7,convenience
20250921-205356,no_numeric,HDP1,6,8,book
20250921-205356,no_numeric,HDP1,6,9,charles
20250921-205356,no_numeric,HDP1,6,10,sporting
20250921-205356,no_numeric,HDP1,6,11,lion
20250921-205356,no_numeric,HDP1,6,12,switching
20250921-205356,no_numeric,HDP1,6,13,upscale
20250921-205356,no_numeric,HDP1,6,14,who
20250921-205356,no_numeric,HDP1,6,15,ownership
20250921-205356,no_numeric,HDP1,6,16,mid
20250921-205356,no_numeric,HDP1,6,17,rest
20250921-205356,no_numeric,HDP1,6,18,every
20250921-205356,no_numeric,HDP1,6,19,providing
20250921-205356,no_numeric,HDP1,6,20,semi
20250921-205356,no_numeric,HDP1,6,21,doctrine
20250921-205356,no_numeric,HDP1,6,22,template
20250921-205356,no_numeric,HDP1,6,23,plus
20250921-205356,no_numeric,HDP1,6,24,increase
20250921-205356,no_numeric,HDP1,6,25,of
20250921-205356,no_numeric,HDP1,6,26,related
20250921-205356,no_numeric,HDP1,6,27,basic
20250921-205356,no_numeric,HDP1,6,28,federally
20250921-205356,no_numeric,HDP1,6,29,force
20250921-205356,no_numeric,HDP1,6,30,operation
20250921-205356,no_numeric,HDP1,6,31,often
20250921-205356,no_numeric,HDP1,6,32,church
20250921-205356,no_numeric,HDP1,6,33,serves
20250921-205356,no_numeric,HDP1,6,34,surveillance
20250921-205356,no_numeric,HDP1,6,35,arose
20250921-205356,no_numeric,HDP1,6,36,drop
20250921-205356,no_numeric,HDP1,6,37,williams
20250921-205356,no_numeric,HDP1,6,38,liquidation
20250921-205356,no_numeric,HDP1,6,39,motorcycle
20250921-205356,no_numeric,HDP1,6,40,mateo
20250921-205356,no_numeric,HDP1,6,41,tsx
20250921-205356,no_numeric,HDP1,6,42,established
20250921-205356,no_numeric,HDP1,6,43,she
20250921-205356,no_numeric,HDP1,6,44,beijing
20250921-205356,no_numeric,HDP1,6,45,streets
20250921-205356,no_numeric,HDP1,6,46,animated
20250921-205356,no_numeric,HDP1,6,47,rehabilitation
20250921-205356,no_numeric,HDP1,6,48,victoria
20250921-205356,no_numeric,HDP1,6,49,drug
20250921-205356,no_numeric,HDP1,6,50,hub
20250921-205356,no_numeric,HDP1,7,1,gary
20250921-205356,no_numeric,HDP1,7,2,april
20250921-205356,no_numeric,HDP1,7,3,theaters
20250921-205356,no_numeric,HDP1,7,4,hewlett
20250921-205356,no_numeric,HDP1,7,5,ted
20250921-205356,no_numeric,HDP1,7,6,defense
20250921-205356,no_numeric,HDP1,7,7,white
20250921-205356,no_numeric,HDP1,7,8,destinations
20250921-205356,no_numeric,HDP1,7,9,sara
20250921-205356,no_numeric,HDP1,7,10,million
20250921-205356,no_numeric,HDP1,7,11,australian
20250921-205356,no_numeric,HDP1,7,12,track
20250921-205356,no_numeric,HDP1,7,13,argentina
20250921-205356,no_numeric,HDP1,7,14,designated
20250921-205356,no_numeric,HDP1,7,15,alone
20250921-205356,no_numeric,HDP1,7,16,inception
20250921-205356,no_numeric,HDP1,7,17,alaska
20250921-205356,no_numeric,HDP1,7,18,thereafter
20250921-205356,no_numeric,HDP1,7,19,conditioning
20250921-205356,no_numeric,HDP1,7,20,timeshare
20250921-205356,no_numeric,HDP1,7,21,passive
20250921-205356,no_numeric,HDP1,7,22,rocket
20250921-205356,no_numeric,HDP1,7,23,lion
20250921-205356,no_numeric,HDP1,7,24,food
20250921-205356,no_numeric,HDP1,7,25,included
20250921-205356,no_numeric,HDP1,7,26,decor
20250921-205356,no_numeric,HDP1,7,27,locally
20250921-205356,no_numeric,HDP1,7,28,reached
20250921-205356,no_numeric,HDP1,7,29,interests
20250921-205356,no_numeric,HDP1,7,30,coating
20250921-205356,no_numeric,HDP1,7,31,much
20250921-205356,no_numeric,HDP1,7,32,him
20250921-205356,no_numeric,HDP1,7,33,rankings
20250921-205356,no_numeric,HDP1,7,34,nearly
20250921-205356,no_numeric,HDP1,7,35,though
20250921-205356,no_numeric,HDP1,7,36,shaw
20250921-205356,no_numeric,HDP1,7,37,shoes
20250921-205356,no_numeric,HDP1,7,38,goldfields
20250921-205356,no_numeric,HDP1,7,39,applications
20250921-205356,no_numeric,HDP1,7,40,them
20250921-205356,no_numeric,HDP1,7,41,percentage
20250921-205356,no_numeric,HDP1,7,42,numbers
20250921-205356,no_numeric,HDP1,7,43,clark
20250921-205356,no_numeric,HDP1,7,44,they
20250921-205356,no_numeric,HDP1,7,45,nova
20250921-205356,no_numeric,HDP1,7,46,drugs
20250921-205356,no_numeric,HDP1,7,47,immediately
20250921-205356,no_numeric,HDP1,7,48,campaign
20250921-205356,no_numeric,HDP1,7,49,thomas
20250921-205356,no_numeric,HDP1,7,50,southwest
20250921-205356,no_numeric,HDP1,8,1,subject
20250921-205356,no_numeric,HDP1,8,2,unregulated
20250921-205356,no_numeric,HDP1,8,3,monica
20250921-205356,no_numeric,HDP1,8,4,create
20250921-205356,no_numeric,HDP1,8,5,spill
20250921-205356,no_numeric,HDP1,8,6,aires
20250921-205356,no_numeric,HDP1,8,7,hawaiian
20250921-205356,no_numeric,HDP1,8,8,improvement
20250921-205356,no_numeric,HDP1,8,9,merged
20250921-205356,no_numeric,HDP1,8,10,lumber
20250921-205356,no_numeric,HDP1,8,11,pages
20250921-205356,no_numeric,HDP1,8,12,wabco
20250921-205356,no_numeric,HDP1,8,13,toronto
20250921-205356,no_numeric,HDP1,8,14,turbines
20250921-205356,no_numeric,HDP1,8,15,portuguese
20250921-205356,no_numeric,HDP1,8,16,exxon
20250921-205356,no_numeric,HDP1,8,17,profitable
20250921-205356,no_numeric,HDP1,8,18,cheese
20250921-205356,no_numeric,HDP1,8,19,passive
20250921-205356,no_numeric,HDP1,8,20,analytical
20250921-205356,no_numeric,HDP1,8,21,sites
20250921-205356,no_numeric,HDP1,8,22,members
20250921-205356,no_numeric,HDP1,8,23,agents
20250921-205356,no_numeric,HDP1,8,24,atms
20250921-205356,no_numeric,HDP1,8,25,grupo
20250921-205356,no_numeric,HDP1,8,26,amphibious
20250921-205356,no_numeric,HDP1,8,27,previous
20250921-205356,no_numeric,HDP1,8,28,corner
20250921-205356,no_numeric,HDP1,8,29,things
20250921-205356,no_numeric,HDP1,8,30,debit
20250921-205356,no_numeric,HDP1,8,31,petrochemicals
20250921-205356,no_numeric,HDP1,8,32,applications
20250921-205356,no_numeric,HDP1,8,33,berkshire
20250921-205356,no_numeric,HDP1,8,34,baltimore
20250921-205356,no_numeric,HDP1,8,35,corps
20250921-205356,no_numeric,HDP1,8,36,classes
20250921-205356,no_numeric,HDP1,8,37,due
20250921-205356,no_numeric,HDP1,8,38,fast
20250921-205356,no_numeric,HDP1,8,39,overall
20250921-205356,no_numeric,HDP1,8,40,institution
20250921-205356,no_numeric,HDP1,8,41,skin
20250921-205356,no_numeric,HDP1,8,42,supports
20250921-205356,no_numeric,HDP1,8,43,dollar
20250921-205356,no_numeric,HDP1,8,44,reorganized
20250921-205356,no_numeric,HDP1,8,45,police
20250921-205356,no_numeric,HDP1,8,46,apply
20250921-205356,no_numeric,HDP1,8,47,step
20250921-205356,no_numeric,HDP1,8,48,fleet
20250921-205356,no_numeric,HDP1,8,49,grounds
20250921-205356,no_numeric,HDP1,8,50,aviation
20250921-205356,no_numeric,HDP1,9,1,offline
20250921-205356,no_numeric,HDP1,9,2,italiana
20250921-205356,no_numeric,HDP1,9,3,extend
20250921-205356,no_numeric,HDP1,9,4,portmanteau
20250921-205356,no_numeric,HDP1,9,5,structure
20250921-205356,no_numeric,HDP1,9,6,deliver
20250921-205356,no_numeric,HDP1,9,7,adtalem
20250921-205356,no_numeric,HDP1,9,8,published
20250921-205356,no_numeric,HDP1,9,9,targeting
20250921-205356,no_numeric,HDP1,9,10,noted
20250921-205356,no_numeric,HDP1,9,11,hbo
20250921-205356,no_numeric,HDP1,9,12,copyright
20250921-205356,no_numeric,HDP1,9,13,continuous
20250921-205356,no_numeric,HDP1,9,14,fit
20250921-205356,no_numeric,HDP1,9,15,quality
20250921-205356,no_numeric,HDP1,9,16,physician
20250921-205356,no_numeric,HDP1,9,17,seeking
20250921-205356,no_numeric,HDP1,9,18,dropped
20250921-205356,no_numeric,HDP1,9,19,honolulu
20250921-205356,no_numeric,HDP1,9,20,per
20250921-205356,no_numeric,HDP1,9,21,alpha
20250921-205356,no_numeric,HDP1,9,22,remaining
20250921-205356,no_numeric,HDP1,9,23,laid
20250921-205356,no_numeric,HDP1,9,24,industrial
20250921-205356,no_numeric,HDP1,9,25,tim
20250921-205356,no_numeric,HDP1,9,26,statistics
20250921-205356,no_numeric,HDP1,9,27,merger
20250921-205356,no_numeric,HDP1,9,28,morris
20250921-205356,no_numeric,HDP1,9,29,human
20250921-205356,no_numeric,HDP1,9,30,return
20250921-205356,no_numeric,HDP1,9,31,recently
20250921-205356,no_numeric,HDP1,9,32,loan
20250921-205356,no_numeric,HDP1,9,33,employee
20250921-205356,no_numeric,HDP1,9,34,overseas
20250921-205356,no_numeric,HDP1,9,35,boat
20250921-205356,no_numeric,HDP1,9,36,internet
20250921-205356,no_numeric,HDP1,9,37,hunt
20250921-205356,no_numeric,HDP1,9,38,sets
20250921-205356,no_numeric,HDP1,9,39,far
20250921-205356,no_numeric,HDP1,9,40,throughout
20250921-205356,no_numeric,HDP1,9,41,earlier
20250921-205356,no_numeric,HDP1,9,42,actavis
20250921-205356,no_numeric,HDP1,9,43,prevention
20250921-205356,no_numeric,HDP1,9,44,tempe
20250921-205356,no_numeric,HDP1,9,45,turn
20250921-205356,no_numeric,HDP1,9,46,title
20250921-205356,no_numeric,HDP1,9,47,most
20250921-205356,no_numeric,HDP1,9,48,contracting
20250921-205356,no_numeric,HDP1,9,49,costa
20250921-205356,no_numeric,HDP1,9,50,diamond
20250921-205356,no_numeric,HDP1,10,1,presently
20250921-205356,no_numeric,HDP1,10,2,indonesia
20250921-205356,no_numeric,HDP1,10,3,brake
20250921-205356,no_numeric,HDP1,10,4,malaysia
20250921-205356,no_numeric,HDP1,10,5,week
20250921-205356,no_numeric,HDP1,10,6,cereal
20250921-205356,no_numeric,HDP1,10,7,focusing
20250921-205356,no_numeric,HDP1,10,8,job
20250921-205356,no_numeric,HDP1,10,9,rica
20250921-205356,no_numeric,HDP1,10,10,korean
20250921-205356,no_numeric,HDP1,10,11,crawford
20250921-205356,no_numeric,HDP1,10,12,process
20250921-205356,no_numeric,HDP1,10,13,portland
20250921-205356,no_numeric,HDP1,10,14,ready
20250921-205356,no_numeric,HDP1,10,15,pro
20250921-205356,no_numeric,HDP1,10,16,account
20250921-205356,no_numeric,HDP1,10,17,season
20250921-205356,no_numeric,HDP1,10,18,telephony
20250921-205356,no_numeric,HDP1,10,19,tier
20250921-205356,no_numeric,HDP1,10,20,elizabeth
20250921-205356,no_numeric,HDP1,10,21,mattresses
20250921-205356,no_numeric,HDP1,10,22,medical
20250921-205356,no_numeric,HDP1,10,23,wholesale
20250921-205356,no_numeric,HDP1,10,24,niche
20250921-205356,no_numeric,HDP1,10,25,gas
20250921-205356,no_numeric,HDP1,10,26,assembly
20250921-205356,no_numeric,HDP1,10,27,packages
20250921-205356,no_numeric,HDP1,10,28,pioneered
20250921-205356,no_numeric,HDP1,10,29,portfolio
20250921-205356,no_numeric,HDP1,10,30,autonomous
20250921-205356,no_numeric,HDP1,10,31,investments
20250921-205356,no_numeric,HDP1,10,32,price
20250921-205356,no_numeric,HDP1,10,33,vessel
20250921-205356,no_numeric,HDP1,10,34,de
20250921-205356,no_numeric,HDP1,10,35,college
20250921-205356,no_numeric,HDP1,10,36,website
20250921-205356,no_numeric,HDP1,10,37,voice
20250921-205356,no_numeric,HDP1,10,38,hours
20250921-205356,no_numeric,HDP1,10,39,sheet
20250921-205356,no_numeric,HDP1,10,40,sons
20250921-205356,no_numeric,HDP1,10,41,installed
20250921-205356,no_numeric,HDP1,10,42,display
20250921-205356,no_numeric,HDP1,10,43,consolidated
20250921-205356,no_numeric,HDP1,10,44,customers
20250921-205356,no_numeric,HDP1,10,45,egypt
20250921-205356,no_numeric,HDP1,10,46,coffee
20250921-205356,no_numeric,HDP1,10,47,throughout
20250921-205356,no_numeric,HDP1,10,48,shown
20250921-205356,no_numeric,HDP1,10,49,coors
20250921-205356,no_numeric,HDP1,10,50,style
20250921-205356,no_numeric,HDP1,11,1,expenses
20250921-205356,no_numeric,HDP1,11,2,trademarks
20250921-205356,no_numeric,HDP1,11,3,february
20250921-205356,no_numeric,HDP1,11,4,union
20250921-205356,no_numeric,HDP1,11,5,nation
20250921-205356,no_numeric,HDP1,11,6,molybdenum
20250921-205356,no_numeric,HDP1,11,7,competitive
20250921-205356,no_numeric,HDP1,11,8,refocused
20250921-205356,no_numeric,HDP1,11,9,his
20250921-205356,no_numeric,HDP1,11,10,headquarters
20250921-205356,no_numeric,HDP1,11,11,delisted
20250921-205356,no_numeric,HDP1,11,12,northern
20250921-205356,no_numeric,HDP1,11,13,contemporary
20250921-205356,no_numeric,HDP1,11,14,broken
20250921-205356,no_numeric,HDP1,11,15,americas
20250921-205356,no_numeric,HDP1,11,16,seventh
20250921-205356,no_numeric,HDP1,11,17,hydraulic
20250921-205356,no_numeric,HDP1,11,18,officer
20250921-205356,no_numeric,HDP1,11,19,combined
20250921-205356,no_numeric,HDP1,11,20,expand
20250921-205356,no_numeric,HDP1,11,21,module
20250921-205356,no_numeric,HDP1,11,22,citizens
20250921-205356,no_numeric,HDP1,11,23,flagship
20250921-205356,no_numeric,HDP1,11,24,broadcasts
20250921-205356,no_numeric,HDP1,11,25,specialties
20250921-205356,no_numeric,HDP1,11,26,achieve
20250921-205356,no_numeric,HDP1,11,27,development
20250921-205356,no_numeric,HDP1,11,28,hampshire
20250921-205356,no_numeric,HDP1,11,29,lima
20250921-205356,no_numeric,HDP1,11,30,producers
20250921-205356,no_numeric,HDP1,11,31,ram
20250921-205356,no_numeric,HDP1,11,32,reorganized
20250921-205356,no_numeric,HDP1,11,33,sycamore
20250921-205356,no_numeric,HDP1,11,34,chemist
20250921-205356,no_numeric,HDP1,11,35,subsidiary
20250921-205356,no_numeric,HDP1,11,36,series
20250921-205356,no_numeric,HDP1,11,37,prime
20250921-205356,no_numeric,HDP1,11,38,beginning
20250921-205356,no_numeric,HDP1,11,39,field
20250921-205356,no_numeric,HDP1,11,40,portmanteau
20250921-205356,no_numeric,HDP1,11,41,jets
20250921-205356,no_numeric,HDP1,11,42,inventory
20250921-205356,no_numeric,HDP1,11,43,loss
20250921-205356,no_numeric,HDP1,11,44,leasable
20250921-205356,no_numeric,HDP1,11,45,shenzhen
20250921-205356,no_numeric,HDP1,11,46,country
20250921-205356,no_numeric,HDP1,11,47,feet
20250921-205356,no_numeric,HDP1,11,48,catering
20250921-205356,no_numeric,HDP1,11,49,boilers
20250921-205356,no_numeric,HDP1,11,50,llc
20250921-205356,no_numeric,HDP1,12,1,polyethylene
20250921-205356,no_numeric,HDP1,12,2,current
20250921-205356,no_numeric,HDP1,12,3,chemistry
20250921-205356,no_numeric,HDP1,12,4,saw
20250921-205356,no_numeric,HDP1,12,5,visual
20250921-205356,no_numeric,HDP1,12,6,continents
20250921-205356,no_numeric,HDP1,12,7,an
20250921-205356,no_numeric,HDP1,12,8,type
20250921-205356,no_numeric,HDP1,12,9,rural
20250921-205356,no_numeric,HDP1,12,10,fertilizers
20250921-205356,no_numeric,HDP1,12,11,nationwide
20250921-205356,no_numeric,HDP1,12,12,edge
20250921-205356,no_numeric,HDP1,12,13,capabilities
20250921-205356,no_numeric,HDP1,12,14,receipts
20250921-205356,no_numeric,HDP1,12,15,ratio
20250921-205356,no_numeric,HDP1,12,16,italiana
20250921-205356,no_numeric,HDP1,12,17,newspapers
20250921-205356,no_numeric,HDP1,12,18,marketplace
20250921-205356,no_numeric,HDP1,12,19,named
20250921-205356,no_numeric,HDP1,12,20,hub
20250921-205356,no_numeric,HDP1,12,21,scheduling
20250921-205356,no_numeric,HDP1,12,22,championship
20250921-205356,no_numeric,HDP1,12,23,asian
20250921-205356,no_numeric,HDP1,12,24,poor
20250921-205356,no_numeric,HDP1,12,25,shares
20250921-205356,no_numeric,HDP1,12,26,modern
20250921-205356,no_numeric,HDP1,12,27,combined
20250921-205356,no_numeric,HDP1,12,28,interest
20250921-205356,no_numeric,HDP1,12,29,banking
20250921-205356,no_numeric,HDP1,12,30,courts
20250921-205356,no_numeric,HDP1,12,31,written
20250921-205356,no_numeric,HDP1,12,32,brake
20250921-205356,no_numeric,HDP1,12,33,maui
20250921-205356,no_numeric,HDP1,12,34,eastern
20250921-205356,no_numeric,HDP1,12,35,fighting
20250921-205356,no_numeric,HDP1,12,36,amazon
20250921-205356,no_numeric,HDP1,12,37,therapeutic
20250921-205356,no_numeric,HDP1,12,38,richard
20250921-205356,no_numeric,HDP1,12,39,resigned
20250921-205356,no_numeric,HDP1,12,40,merged
20250921-205356,no_numeric,HDP1,12,41,resource
20250921-205356,no_numeric,HDP1,12,42,licensing
20250921-205356,no_numeric,HDP1,12,43,network
20250921-205356,no_numeric,HDP1,12,44,retains
20250921-205356,no_numeric,HDP1,12,45,impact
20250921-205356,no_numeric,HDP1,12,46,involvement
20250921-205356,no_numeric,HDP1,12,47,flow
20250921-205356,no_numeric,HDP1,12,48,oral
20250921-205356,no_numeric,HDP1,12,49,firms
20250921-205356,no_numeric,HDP1,12,50,paying
20250921-205356,no_numeric,HDP1,13,1,rate
20250921-205356,no_numeric,HDP1,13,2,corner
20250921-205356,no_numeric,HDP1,13,3,idaho
20250921-205356,no_numeric,HDP1,13,4,richard
20250921-205356,no_numeric,HDP1,13,5,manitoba
20250921-205356,no_numeric,HDP1,13,6,thermo
20250921-205356,no_numeric,HDP1,13,7,sell
20250921-205356,no_numeric,HDP1,13,8,doing
20250921-205356,no_numeric,HDP1,13,9,dow
20250921-205356,no_numeric,HDP1,13,10,exposure
20250921-205356,no_numeric,HDP1,13,11,dating
20250921-205356,no_numeric,HDP1,13,12,lenses
20250921-205356,no_numeric,HDP1,13,13,case
20250921-205356,no_numeric,HDP1,13,14,franchised
20250921-205356,no_numeric,HDP1,13,15,during
20250921-205356,no_numeric,HDP1,13,16,indonesia
20250921-205356,no_numeric,HDP1,13,17,casinos
20250921-205356,no_numeric,HDP1,13,18,publishing
20250921-205356,no_numeric,HDP1,13,19,heat
20250921-205356,no_numeric,HDP1,13,20,underwear
20250921-205356,no_numeric,HDP1,13,21,reinsurance
